I,ID,Aigle Pôle Physio-Ergo d'Aigle,Biotonus,CIC,Centre Hospitalier Universitaire Vaudois,Chamoyron,Château-d'Oex,Clinique Bois-Bougy,Clinique Bois-Cerf,Clinique Cecil,Clinique La Prairie,Clinique Valmont,Clinique de Genolier,Clinique de Montchoisi,Clinique de la Source,Clinique la Lignière,Clinique la Métairie,Espace Santé Rennaz,Fondation Rive-Neuve,Grand-Chêne,HRC,Hôpital d'Orbe,Hôpital d'Yverdon-les-Bains,Hôpital de Chamblon,Hôpital de Gilly,Hôpital de Lavaux,Hôpital de Morges,Hôpital de Nyon,Hôpital de Rolle,Hôpital de Saint-Loup,Hôpital de la Vallée de Joux,Hôpital ophtalmique Jules-Gonin,Hôpital psychiatrique Nant,Hôpital d'Aubonne,Institution de Lavigny,La Tour-de-Peilz,Les Communaux,Les Moulins,Les Rosiers,Molage,Montreux,Mottex Réadaptation/gériatrie,Moudon,Payerne,Permanence de Cossonay,Providence Permanence médicale Riviera Réadaptation/gériatrie,Psychiatrie Nord CPNVD,Psychiatrie Ouest Hôpital de Prangins,Pôle Santé Pays-d'Enhaut,Rennaz Centre hospitalier de Rennaz,Samaritain Site administratif
58,Noville,9251.912248,5397.661875,6716.399459,25999.21478,10058.63778,19617.14687,52196.2567,25732.45944,26800.31591,7104.747921,5305.977293,53550.72281,25277.26164,26889.06422,47774.35838,52218.60126,1068.382673,9362.945048,8903.727064,1091.278971,48146.73293,47792.70815,49832.88396,47323.34701,18505.83766,34995.87048,52289.06377,44055.84269,44281.98507,58064.80386,27003.81507,11624.47513,41721.80902,40393.63518,8557.29483,9929.80067,10577.45098,58027.11554,8369.540098,5918.895355,8951.847095,33023.85866,48731.098,40311.77931,9426.145714,48776.52981,50017.62102,20934.58774,1091.238919,9733.014972
90,Nyon,57391.52169,53308.46118,51302.76529,35086.95695,50591.93424,69577.708,1485.650748,33849.99395,33651.59202,50747.06307,54122.98967,6677.729813,34111.45244,34397.28806,6428.475518,1393.063585,53138.81588,50894.42159,57170.57365,53213.80862,44759.62291,53524.78778,52527.47621,11021.03366,39840.83024,25711.95455,324.0429277,12549.81425,37609.52385,23955.66392,33956.67091,49009.56234,16909.84035,19052.06097,48984.12714,48286.62432,47963.38044,52275.32206,57338.64981,52672.09774,51078.98845,54027.95253,73011.97658,32997.68738,48701.96516,54441.33625,2545.728719,70803.90554,53213.76765,48788.60938
93,Ogens,48347.52957,34692.28332,32613.72539,21602.63848,29237.5687,40654.87034,53360.81347,23168.00677,22503.89842,32135.54075,35356.53834,48725.14279,23276.42265,21628.05063,45862.939,53312.11303,39911.81336,29971.51871,48002.74129,39765.26232,14654.13942,9023.499242,11677.1776,41708.49719,24427.37369,27014.79939,52598.77249,39741.56608,17487.14708,40293.56384,22013.01461,27556.9674,35381.35512,33243.04935,30654.14355,29327.50845,28708.07619,21250.3647,47372.08944,33848.85759,30409.48953,7509.820891,20863.52818,19871.50138,29792.89441,9859.690773,49796.91111,41123.13842,39765.24791,29471.38153
92,Ollon,4379.111757,16779.87277,18970.14649,38807.13604,22300.74133,21329.02613,61504.76196,38434.34237,39528.48933,19510.73107,16115.06681,64003.4403,37982.57044,39675.74337,58079.51277,61541.7003,11992.64051,21557.23737,4657.388821,12089.97929,61036.20584,60260.2589,62428.93986,58328.08409,31391.20847,47293.78443,61783.82114,55094.10827,57215.67475,70176.91665,39762.67574,24153.92545,53261.26997,52150.12902,21276.16308,22679.53953,23339.68985,70829.95753,4795.876952,17638.48218,21113.92304,44869.28467,58523.38413,53160.49909,22138.02954,61209.26226,59800.69112,22380.51314,12090.00407,22410.35174
99,Onnens ,62665.35869,48904.11439,46933.64949,35127.50774,43554.07648,52807.41876,62629.0921,36617.07127,35781.61781,46485.58144,49517.64491,56680.79958,36806.44286,34959.1858,55081.02308,62565.12376,54261.07867,44276.13577,62323.34339,54106.90602,16906.34034,8065.087293,8937.691725,50373.75803,38839.71605,38020.23173,61699.31284,49127.36666,23776.73816,44367.97641,35285.63155,41965.44465,44924.22373,42971.94491,45091.16127,43789.29027,43181.44194,14874.2395,61664.63476,48091.29811,44707.1255,20761.47363,19840.6407,28646.22548,44237.20092,7038.157405,59038.89817,53052.3685,54106.89373,43908.45427
94,Oppens,49663.55495,36122.53568,33968.32939,21421.19634,30608.88888,42709.76478,52012.26299,22952.33636,22196.16798,33464.95574,36818.12935,47132.37912,23105.36605,21342.50273,44479.4544,51960.50257,41218.27803,31349.70738,49317.07218,41078.97423,12284.49668,7361.507365,9737.977242,40205.47734,24952.7012,25923.87876,51216.24754,38363.48594,15389.55996,38197.65847,21699.91891,28845.71311,34010.36854,31896.66883,31895.96381,30541.48568,29907.5496,19129.93668,48710.34746,35260.33594,31791.60111,9675.198589,22595.7354,18185.56391,31028.72348,8326.642454,48432.19242,43211.69341,41078.95796,30717.72926
100,Orbe,57176.4421,44498.68307,42098.62894,23912.90405,38947.54964,53639.94729,45637.14997,25027.5435,23946.06096,41508.39476,45306.50309,39429.06248,25372.1175,23350.06122,38146.20132,45568.79607,48897.13494,39684.45967,56829.50481,48794.12632,420.3907516,10203.39985,8382.245653,33318.80608,30146.36809,22807.01835,44662.77909,32349.10984,6984.301929,27471.94702,23509.62501,36931.72295,28318.15598,26527.79423,39637.59347,38232.13111,37570.67792,10690.2985,56345.77856,43585.19903,40124.02864,21639.51344,33330.674,12636.05923,38786.41308,10835.74452,42069.83119,54285.38747,48794.10227,38534.48631
98,Orges,62684.60697,49281.31677,47068.04505,31783.52045,43733.84644,55708.32065,55631.73238,33113.77628,32128.266,46542.52119,49999.01766,49263.58107,33389.52225,31404.52336,48160.1171,55562.14285,54248.39443,44478.10706,62336.87274,54117.38794,9617.576856,6124.052228,3607.13374,43305.03639,36885.26437,32466.48425,54643.68551,42383.72575,16984.07979,36163.52678,31651.5469,41902.44331,38349.14799,36539.74177,44888.74725,43509.98172,42863.07447,7088.824659,61758.23234,48405.99513,44921.9602,22556.29202,27480.89101,22464.2816,44019.21973,5504.774219,52073.20861,56138.35028,54117.3697,43721.39376
97,Ormont-Dessous,10374.02794,13451.38568,15964.03977,37428.14355,18710.52255,12310.03376,64799.86137,37426.18757,38418.7409,16610.73546,12559.11001,66237.1723,36972.75173,38361.57421,60463.22462,64824.56201,11660.08332,18008.28579,10327.47471,11600.78202,57547.29973,55436.47654,57864.3974,59963.48065,29847.13627,47112.13526,64920.2683,56696.00576,54704.1748,70209.78403,38546.78265,20810.74962,54243.52856,52833.6021,18677.9789,19989.68047,20613.42516,66809.97482,9623.212492,14356.75955,17591.27554,39353.47007,51016.94787,51374.82185,19414.04903,56303.44684,62679.42303,13338.52899,11600.82263,19572.05014
96,Ormont-Dessus,14884.91685,19678.65764,22181.64206,43674.32595,24763.11227,13518.4225,70922.89514,43711.86422,44691.5784,22831.25344,18777.42253,72513.5957,43259.57659,44612.12169,66717.71947,70949.89233,17926.56987,24085.76089,14961.6023,17880.65743,63235.77648,60597.31465,63131.99102,66284.07658,36107.55465,53440.50196,71071.84939,63016.40091,60682.25115,76533.38123,44807.9133,26874.99384,60588.21042,59181.35095,24906.72822,26186.65909,26795.90152,72266.95415,14466.07845,20568.77113,23683.8562,44298.4145,54243.98094,57514.06428,25614.25947,61418.81835,68870.04696,14054.26421,17880.6976,25752.1016
95,Orny,52227.6741,40140.3657,37668.64331,18069.24638,34701.70167,50828.44192,39922.3019,19023.34573,17906.63706,37049.50432,40989.84802,34226.20244,19402.18819,17403.45528,32367.90593,39859.38465,44126.89504,35416.60404,51884.2323,44041.82909,6954.505458,14846.38824,13983.83877,27705.07758,24866.80473,16240.9279,39006.22765,26412.79079,1728.436464,24486.25967,17504.44013,32617.46388,22237.5808,20335.91263,35080.64398,33689.01092,33033.58952,17068.02367,51458.95388,39219.74743,35843.47158,21055.28575,36231.68162,6137.42002,34259.44077,15756.09267,36329.30472,51600.13954,44041.8019,34042.31548
298,Oron,29922.42891,16221.35336,14185.82846,15061.49834,10805.77411,24840.58322,50618.5457,16160.53495,16501.24892,13739.00317,16889.45024,48703.32652,15876.29066,15870.19537,44043.16558,50601.8009,21512.48754,11530.1882,29579.55019,21358.301,29368.14903,27302.88727,29591.41673,41444.82234,11150.10741,25604.58157,50228.64146,38521.44349,27523.8776,46796.47914,16279.23639,9284.652903,34692.46304,32679.31372,12436.65668,11212.66874,10655.76666,38447.49575,28930.8627,15381.64499,11963.44888,12245.94031,30056.68433,25562.98542,11606.77662,28232.27444,47466.57278,25659.22854,21358.28863,11264.81112
17,Orzens,51052.9877,37522.58365,35363.22161,22440.73964,32005.64286,44052.54275,52343.18107,23953.04265,23160.62626,34857.74735,38219.83387,47283.35972,24123.771,22319.3939,44792.70461,52289.29745,42607.66693,32746.85139,50706.36239,42469.11369,11391.88623,5963.820806,8347.21665,40435.14433,26201.0221,26468.4281,51523.59726,38688.58219,15116.78128,37861.78852,22663.79388,30235.6732,34347.93166,32256.03539,33280.10541,31922.73696,31287.22762,17802.23439,50102.07306,36659.29136,33188.96425,10959.85022,22702.0239,18330.17536,32412.41458,6943.320596,48754.80223,44542.37507,42469.09724,32102.70661
16,Oulens-sous-Echallens,47695.67371,35473.26472,33008.91963,14014.04381,30018.83695,46207.17063,40203.67629,15149.9563,14083.22186,32393.34366,36318.4403,35275.99429,15485.63244,13463.12726,32653.97628,40149.78788,39538.57018,30736.23338,47350.90641,39449.03162,10168.15902,15308.89744,15377.77659,28336.28362,20425.80839,14658.8523,39386.11782,26549.08598,6149.516214,27616.70974,13636.92563,27939.23435,22209.92737,20125.22448,30438.09367,29042.43941,28385.19989,20563.47822,46907.75006,34552.83461,31164.62489,17455.0991,34340.63266,6398.726502,29610.88072,16363.61287,36615.42806,46998.33467,39449.00516,29388.00297
18,Pailly,48930.11736,35539.53641,33312.7493,19654.04961,29984.18566,42942.93756,49872.15554,21160.19666,20360.55112,32785.27134,36266.96345,45010.09191,21336.04236,19521.60242,42339.41861,49820.37857,40492.03524,30728.96774,48582.494,40360.40616,11180.99858,8270.976454,10151.27099,38071.22026,23615.84456,23811.3275,49076.26672,36223.3581,13504.85571,36311.21197,19863.72013,28144.70197,31870.2411,29756.9101,31134.51055,29758.57357,29113.46058,19031.89843,48001.18442,34660.04229,31173.12709,10367.12255,24668.09325,16074.25486,30265.01209,9333.649616,46292.05396,43504.30212,40360.38805,29965.71059
19,Paudex,31555.11547,20869.35269,18375.51741,3196.634472,16195.38476,35015.62352,37253.43655,3283.179726,4158.369503,17725.57727,21772.20094,35683.80497,2865.41315,4099.695555,30797.70899,37238.04464,23829.55237,16765.28515,31218.78248,23777.87932,26915.5342,29504.80966,30676.15903,28532.59468,4438.319047,13379.48102,36884.06184,25479.43036,21919.97607,36177.70909,4264.323446,14168.01966,21924.84877,20065.25935,15648.96132,14418.93232,13848.23623,37262.8594,30871.38722,19987.56369,17111.46482,20549.04939,40472.46387,17546.03156,14980.43144,30602.83794,34138.80192,36092.2092,23777.84723,14882.35757
15,Payerne,56772.97574,43401.75596,42217.8685,39892.68725,39187.48968,41220.33755,73567.45088,41459.9341,41077.98687,42002.32526,43709.64689,69068.99297,41436.12249,40191.91879,66112.46443,73521.91747,49099.47713,39756.10461,56466.90453,48906.97074,32385.94505,22785.25453,25468.32657,62034.61456,39993.32596,47017.78691,72838.88959,59996.18318,37227.82559,59865.40641,40626.29268,38390.97193,55638.72407,53486.17911,41379.9777,40433.40067,40002.24347,33756.29262,55673.58539,42825.0045,40098.04571,19633.94377,679.2285853,40188.06928,40678.73294,22504.8799,70024.33979,41038.98857,48906.97304,40326.1975
13,Penthéréaz,50022.82621,37181.18794,34802.74969,17819.77054,31617.89723,46355.41949,44960.31788,19138.94671,18155.6607,34221.37084,37979.00097,39762.71736,19417.04938,17429.62022,37396.8569,44903.96461,41689.76176,32357.56244,49675.05334,41580.43235,7473.975962,10401.66104,10731.45739,32962.92954,23329.87182,19591.6406,44114.63731,31315.89113,7915.711061,30708.94898,17677.68885,29621.55394,27001.14819,24947.27188,32384.01438,30979.07096,30318.15259,17292.90174,49167.66225,36270.95528,32798.75356,15160.78521,30155.90609,10832.45019,31526.51259,11469.72038,41365.53101,47030.83568,41580.4095,31265.17871
11,Penthalaz,47584.2826,36308.25219,33797.45657,12871.73103,31111.34499,48534.76986,34809.62374,13517.48245,12380.84809,33156.25753,37191.59859,29885.3206,13940.14588,12060.73948,27253.53351,34754.70752,39762.55962,31783.40196,47247.34752,39699.16374,13364.94496,20313.59398,19952.31693,22921.19544,20247.81576,9891.218446,33982.05121,21157.32712,6529.940076,23321.59989,12054.53175,28998.88091,16831.16263,14771.97558,31111.05415,29767.24619,29134.89179,23431.4239,46890.9483,35395.35857,32185.64329,22164.45227,39703.62023,1686.023568,30343.96376,21322.67211,31218.2739,49429.03014,39699.13326,30173.72073
12,Penthaz,46086.37402,34901.33808,32389.06251,11362.60941,29745.23844,47337.49577,34441.93224,11988.84569,10852.41317,31746.02762,35787.83568,29828.83333,12412.65833,10542.29934,26915.52215,34390.48843,38292.57942,30409.9603,45750.04305,38231.35216,14621.52293,21096.73778,20919.779,22745.51992,18776.36363,8882.761367,33653.18352,20796.55035,7990.698379,24163.62081,10529.61111,27633.53736,16440.83883,14326.42417,29694.43822,28359.07078,27730.93944,24791.0057,45399.18621,33990.63295,30808.04492,21783.53318,39790.2576,3039.160899,28935.53779,22131.61653,30863.89769,48250.89403,38231.32138,28771.69077
14,Perroy,49795.08806,43116.52235,40858.81367,22245.77408,39545.60133,58712.17319,14745.99996,21208.06247,20805.38758,40248.58271,43990.59053,11411.22054,21537.61181,21457.71005,7258.96275,14695.48238,44092.78296,39966.21448,49522.15291,44125.71523,31892.71132,40205.58982,39431.49141,4348.582686,28037.33775,12185.96577,13983.34148,1218.672031,24559.52503,18295.50836,21038.36731,37737.61808,3267.777312,5377.705405,38305.62123,37383.58614,36955.17997,40312.73543,49510.04834,42365.62762,40221.39484,40456.46986,59334.36463,19559.44118,37868.51522,41162.07142,11176.29813,59866.57327,44125.67559,37887.60128
27,Poliez-Pittet,41549.29198,28564.72766,26204.52663,11868.45451,22995.34337,38118.12868,44888.37518,13430.31992,12771.48252,25631.55153,29355.83041,41058.18508,13545.81337,11892.7467,37548.03977,44848.12252,33170.79596,23736.54235,41201.09029,33054.99093,16106.1116,16330.54873,17863.34824,33817.61957,15543.95535,18240.04858,44223.74271,31484.2834,14368.05048,35468.45717,12282.48588,21015.09798,27174.64028,25005.58883,23830.2676,22428.50779,21769.54688,25728.60498,40669.62518,27657.17366,24178.65165,10229.76837,29314.00166,13732.91983,22967.41098,17411.60153,41394.05927,38864.18068,33054.96935,22696.46479
28,Pompaples,53063.01902,41102.91472,38622.48728,18720.37586,35690.82195,51970.68105,39238.89763,19600.08061,18472.69043,37999.26945,41958.2237,33387.80299,19992.65435,18015.44799,31701.20783,39174.06296,45008.27657,36401.01293,52720.64798,44926.94419,7142.366181,15632.86747,14567.23879,26975.81686,25668.99767,16154.24894,38302.45926,25802.70242,493.4444812,23304.98421,18089.19667,33599.39118,21689.9307,19847.3933,36016.11642,34629.52883,33976.4557,16914.45194,52308.51637,40182.35096,36825.13868,22302.40222,37328.60711,5940.913962,35201.82208,16501.40304,35652.32463,52752.45824,44926.9164,34991.31361
29,Pomy,55327.35582,41754.36616,39621.19686,26397.43865,36256.3988,47712.32575,54689.29944,27872.98576,27022.96393,39123.22977,42438.83284,49171.46908,28072.18822,26206.72401,47121.26442,54630.09669,46882.5366,36995.68316,54981.12487,46741.96238,10700.91186,1875.867681,4819.982577,42567.84364,30459.71677,29470.4496,53811.25556,41077.6814,16288.52113,38390.22291,26527.51371,34509.95945,36795.7521,34773.3809,37567.13265,36214.80459,35581.70151,14557.28112,54369.83548,40898.00999,37436.67757,14570.11451,22322.90931,20511.4567,36700.31316,2681.523785,51091.6981,48139.55164,46741.94643,36388.18944
21,Préverenges,40896.02655,31672.95008,29233.25771,8668.216577,27311.37732,46224.75403,27961.82292,7937.172051,7275.487411,28589.14583,32576.22533,25118.76079,8344.856013,7802.808183,20848.62295,27928.27586,33883.11894,27844.08485,40580.27424,33866.69589,23693.64362,29842.177,29903.45147,17823.86575,15467.12786,2208.006847,27381.66808,15020.57187,16753.84833,25300.67228,7416.5004,25325.74768,11046.34301,9030.963684,26532.30984,25397.15883,24868.51515,33745.19141,40370.87287,30827.64922,28166.24451,27024.0779,46442.96519,10995.0507,25938.9891,30909.20078,24553.81601,47302.25616,33866.65988,25880.62059
22,Prévonloup,43905.35791,30216.96009,28783.10974,26911.49299,25613.1503,31445.48429,61929.55093,28427.11203,28211.02183,28504.86559,30631.6985,58326.51375,28338.98645,27350.38918,54691.26305,61894.02933,35896.77796,26228.31078,43583.20721,35713.30695,26859.10006,19717.73543,22727.94672,51073.57375,26185.53419,35323.99503,61316.4637,48671.67065,29193.52266,51775.03343,27798.20512,24645.94194,44393.29083,42226.50323,27704.70552,26682.22225,26217.995,32450.77113,42829.22472,29556.43694,26598.41004,7043.633909,14117.03039,30449.63287,26965.2522,20146.88468,58484.61041,31634.55928,35713.30481,26611.77579
31,Prangins,56176.54925,51798.21116,49762.66856,33300.20512,48988.97783,68014.64651,3034.979847,32077.11286,31862.95654,49200.35284,52620.42808,5932.071922,32344.21985,32602.43514,4596.567279,2965.407262,51751.45028,49303.89519,55949.11588,51822.00864,43023.86048,51739.28596,50769.19312,9294.341542,38147.89601,23875.44851,2143.291258,10715.98394,35847.66551,22863.83885,32162.98302,47381.68956,15075.26013,17214.92929,47415.85055,46694.43681,46360.11975,50650.50301,56096.92626,51148.70307,49495.94028,52191.99465,71172.74339,31190.9739,47117.495,52661.09446,756.0483639,69234.00464,51821.96773,47197.47504
20,Premier,59478.26765,47591.44475,45110.10621,24956.79453,42178.11785,58266.04574,40420.57658,25714.48807,24578.03891,44486.25778,48447.05684,33664.73037,26127.2177,24198.40554,33120.45098,40345.09207,51464.25001,42889.02794,59137.05198,51385.4458,7377.622893,17191.37893,15072.82407,28140.57882,32069.43368,20685.26344,39374.11942,27702.76751,6209.409713,20569.17918,24228.63378,40087.62367,24072.34356,22604.47086,42499.96312,41114.81335,40462.3303,13329.46251,58737.40028,46670.90006,43313.47186,27590.37637,40374.90221,11036.19328,41687.49329,17744.13521,36931.3943,59016.20392,51385.41762,41478.32435
26,Prilly,37478.50093,26895.07171,24393.33415,2900.796719,22079.37731,40592.73473,34099.79635,3250.29933,2114.000712,23743.46605,27796.20913,31442.69105,3676.692292,1962.301711,27109.44432,34070.75024,29859.51882,22681.96633,37145.70145,29811.91717,22279.80024,26509.26094,27160.77839,24143.81257,10479.1052,8209.218579,33569.14043,21338.29128,16505.59989,30338.06816,1827.424938,20008.89498,17357.4825,15306.4709,21667.30661,20408.34027,19819.63153,32673.00168,36825.60892,26006.31798,23045.19918,21179.17324,40920.30188,11678.96231,20975.75933,27611.03483,30750.91426,41619.08295,29811.88458,20860.2441
23,Provence,67596.12743,53777.41792,51936.44235,41294.80472,48574.04034,56218.1919,68811.43159,42803.35119,41994.81653,51526.86631,54336.29955,62714.89495,42977.57844,41161.24085,61277.66921,68745.90106,59263.57464,49277.9758,67258.78429,59100.33074,22868.84541,14406.61618,15014.94872,56526.15679,44669.9924,44362.01386,67864.80174,55358.5545,29936.83198,49811.98101,41498.1391,47107.82247,51182.30867,49250.0688,50256.71549,48999.93391,48414.34978,18797.12599,66567.54305,53001.4536,49698.38086,25607.96731,19271.21213,34931.44059,49418.07963,13368.51943,65227.20714,56334.23151,59100.32118,49080.13423
24,Puidoux,25627.14347,13496.13479,10987.39706,10794.35018,8417.701741,27120.95476,44192.9275,11181.00538,11991.00127,10349.07588,14378.03391,43238.75213,10762.48028,11743.47579,38120.37343,44186.45584,17371.31691,9043.825796,25279.94783,17276.80689,31719.32391,32047.71365,33837.56098,36192.31702,3874.247472,21277.71465,43929.02665,33067.60307,27984.2967,43992.67983,12007.56847,6335.971008,29689.85937,27890.03347,8323.107117,6959.493117,6322.255654,41686.81317,24795.51457,12582.15389,9425.400444,19211.52851,38056.99843,24444.90735,7536.080545,33085.24101,41257.38096,28205.70446,17276.78119,7360.105934
