Commune,Aigle Pôle Physio-Ergo d'Aigle,Biotonus,CIC,Centre Hospitalier Universitaire Vaudois,Chamoyron,Château-d'Oex,Clinique Bois-Bougy,Clinique Bois-Cerf,Clinique Cecil,Clinique La Prairie,Clinique Valmont,Clinique de Genolier,Clinique de Montchoisi,Clinique de la Source,Clinique la Lignière,Clinique la Métairie,Espace Santé Rennaz,Fondation Rive-Neuve,Grand-Chêne,HRC,Hôpital d'Orbe,Hôpital d'Yverdon-les-Bains,Hôpital de Chamblon,Hôpital de Gilly,Hôpital de Lavaux,Hôpital de Morges,Hôpital de Nyon,Hôpital de Rolle,Hôpital de Saint-Loup,Hôpital de la Vallée de Joux,Hôpital ophtalmique Jules-Gonin,Hôpital psychiatrique Nant,Hôpital d'Aubonne,Institution de Lavigny,La Tour-de-Peilz,Les Communaux,Les Moulins,Les Rosiers,Molage,Montreux,Mottex Réadaptation/gériatrie,Moudon,Payerne,Permanence de Cossonay,Providence Permanence médicale Riviera Réadaptation/gériatrie,Psychiatrie Nord CPNVD,Psychiatrie Ouest Hôpital de Prangins,Pôle Santé Pays-d'Enhaut,Rennaz Centre hospitalier de Rennaz,Samaritain Site administratif
Borex,61.22505887,57.30627238,55.30601184,38.93360671,54.596008139999995,73.58288783,4.001112513,37.72612092,37.494161240000004,54.75111027,58.118923239999994,7.834568806,37.99779076,38.22377633999999,9.973871132000001,3.958313951,57.089508390000006,54.8996068,61.009396699999996,57.166775650000005,47.45591891,56.45990866,55.31645589,13.97710283,43.81094863,29.3353544,3.819309058,15.99820715,40.451027970000005,24.80691429,37.786411030000004,53.009158649999996,20.32867442,22.49483526,52.9896662,52.29167112,51.967370439999996,54.49932348,61.19325542,56.67265047,55.084515870000004,57.633170680000006,76.42522121,36.10825433,52.70743076,57.344815710000006,6.42246101,74.80940015,57.16673466,52.79373367
Bottens,41.41069424,28.74479983,26.32470797,10.23986053,23.219267650000003,39.112628470000004,42.75260828,11.761116509999999,11.00938887,25.72846652,29.56588437,38.94108669,11.92343335,10.151037120000002,35.41107634,42.7122089,33.10711302,23.950123490000003,41.063232649999996,33.0025579,15.94805917,17.413570749999998,18.65094841,31.69310458,14.774970219999998,16.10572823,42.086810039999996,29.348592489999998,13.24603931,33.68524049,10.51391603,21.17738938,25.04139457,22.87244045,23.8447355,22.439445199999998,21.7780239,25.931146560000002,40.56738843,27.82815939,24.38634742,12.34183076,31.42212649,11.95035534,22.99528037,18.512621449999997,39.25720593,39.910115469999994,33.00253411,22.74672292
Bougy-Villars,50.73138109,43.7613901,41.47243758,22.40642617,40.06258098,59.21472969,15.37883375,21.44587734,20.97506937,40.85567704,44.6416145,11.29060037,21.79472883,21.58668338,7.813875884,15.32171759,44.88833522,40.50268409,50.45408948,44.91606324,30.9411469,39.40997546,38.553986599999995,3.989609463,28.454047900000003,12.06710635,14.539569779999999,1.836464602,23.64839868,16.9591663,21.1787995,38.2192925,2.836767395,4.994791692,38.89051116,37.93382794,37.48851179,39.19960384,50.424338559999995,42.99558898,40.76923362,40.18290104,58.87644356,18.80636166,38.428937469999994,40.35059407,11.78288598,60.35504342,44.91602388,38.436272089999996
Boulens,45.45356589,31.90219451,29.75153334,18.38639949,26.390293409999998,38.83486998,50.88961983,19.95964442,19.33357595,29.250786400000003,32.59827851,46.57584174,20.052448509999998,18.45141164,43.447142590000006,50.844486239999995,37.00869113,27.13076909,45.107309390000005,36.86824908,15.212884260000001,11.58177298,13.889963009999999,39.454077250000005,21.140392820000002,24.35752828,50.16815243,37.3360914,16.579869170000002,39.15515714,18.846686679999998,24.636096939999998,32.98310954,30.82490959,27.696283479999998,26.34771827,25.717158780000002,23.06903677,44.49710782,31.04025331,27.572483899999998,6.397606436,23.14834568,18.04962433,26.83004171,12.53880768,47.350701099999995,39.387747710000006,36.868233090000004,26.51665052
Bourg-en-Lavaux,27.91483757,16.77152041,14.269641550000001,7.2245694469999995,12.067832899999999,30.9754898,40.454315560000005,7.396423719,8.289901361,13.61974374,17.672461,39.36164113,6.962128054,8.162747806,34.28297204,40.4453836,19.975347369999998,12.63240098,27.57326643,19.91027113,29.78982959,31.26209064,32.75504049,32.30266906,0.6054751687000001,17.46073595,40.16178602,29.18383983,25.3755707,40.31121678,8.370551644999999,10.056094960000001,25.79918664,24.00835043,11.54350638,10.29397936,9.717378618000001,39.99826631,27.17575498,15.88260762,12.97767196,20.17740998,39.72581923,21.36445222,10.85840178,32.33726643,37.46921134,32.07255804,19.91024082,10.75348295
Bournens,45.171384489999994,33.636514150000004,31.13046103,10.634480960000001,28.37931226,45.66900966,36.28334083,11.50365949,10.3795279,30.493275880000002,34.51355343,31.82463873,11.89332163,9.915912883999999,28.78344975,36.234107349999995,37.24233783,29.06105362,44.83164648,37.17188455,14.12884969,19.76839008,19.841767370000003,24.70138836,17.76808703,10.26494717,35.51884879,22.66224051,8.243089562,26.12375471,9.990358351000001,26.26769372,18.30198146,16.16330139,28.46254212,27.10387981,26.46445816,24.473425849999998,44.449183319999996,32.72034573,29.469004809999998,19.71573737,37.84688057,4.562943683,27.68041728,20.82977275,32.71715587,46.55763707,37.17185508,27.498648829999997
Boussens,44.014498509999996,32.27744752,29.77785978,9.759630757,26.96874114,44.1018321,37.41535433,10.79845399,9.709232149,29.14490985,33.14815552,33.16809034,11.15424307,9.137114251000002,29.95593251,37.36881536,36.00817428,27.65919065,43.67288507,35.93208049,14.529190479999999,19.35469305,19.676089530000002,25.992446100000002,16.61011653,11.07188652,36.68097331,23.84270165,9.276829261000001,27.75821093,9.278037375,24.860037950000002,19.48897597,17.33155016,27.12941308,25.75908034,25.11404585,24.926700680000003,43.27070063,31.3591017,28.072209660000002,18.23128602,36.635873229999994,6.171845491,26.33471822,20.43695755,33.86705102,44.98068951,35.93205186,26.14265825
Bremblens,43.4217643,33.53308076,31.04979883,9.696977129,28.86442212,47.4539816,29.30540582,9.482878936999999,8.534424218,30.40036163,34.437219299999995,25.58019485,9.934717954,8.749338024,21.925661230000003,29.26243195,36.14035767,29.44791009,43.09889266,36.109665459999995,20.50998948,27.07780026,26.95930176,18.28510919,17.11753361,2.889791539,28.614970529999997,15.860609870000001,13.47495485,23.506035500000003,8.480980745999998,26.812115809999998,11.56888996,9.403108587999998,28.32532581,27.10952606,26.540455259999998,30.48104837,42.846441330000005,32.65965394,29.79920593,25.79147974,44.74410893,7.694490122,27.669364310000002,28.124741429999997,25.78846986,48.479684,36.10963092,27.57435392
Bretigny-sur-Morrens,40.57408155,28.330074059999998,25.858924,8.051482244,22.903017639999998,39.62740279,40.37379235,9.511594545,8.680912991,25.24082991,29.18042366,36.737933819999995,9.717644781999999,7.850201701,33.073295619999996,40.33498687,32.38742817,23.61425911,40.22853662,32.29612804,16.908305329999997,19.45159993,20.4533372,29.46053423,13.451206299999999,13.72460099,39.72698661,27.03798882,13.097623030000001,32.2618113,8.184172332,20.81330535,22.75919099,20.593445629999998,23.279561310000002,21.88505738,21.22846699,27.14629866,39.77408842,27.409448649999998,24.03933714,14.60773044,33.88126483,10.72458996,22.454287079999997,20.55601771,36.895614359999996,40.48753562,32.29610187,22.23423035
Bretonnières,58.725961819999995,46.56159692000001,44.101010450000004,24.48796147,41.09133362,56.75657966,42.14890681,25.369181110000003,24.24068856,43.48651031,47.40351412,35.57234096,25.762976719999997,23.786413680000003,34.770112139999995,42.07576199,50.6123242,41.81241241,58.38238401,50.525507839999996,5.050460836999999,14.868826740000001,12.79710609,29.831478609999998,31.36479356,21.2439859,41.125722589999995,29.20371573,5.65940586,22.8571862,23.85935797,39.0189867,25.41447288,23.82200075,41.532340839999996,40.13679993,39.47952713,11.988806850000001,57.95469633,45.641381630000005,42.24277746,25.614993050000002,38.053908990000004,11.20030084,40.70518828,15.43418692,38.62752203,57.47349914,50.525480949999995,40.48168997
Buchillon,45.73433714,38.70697876,36.43205314,17.938952550000003,35.08710396,54.25233023,18.2514396,16.83865486,16.49539759,35.818632769999994,39.58487877,15.82518011,17.1534296,17.185705979999998,11.14540399,18.21545691,39.81692827,35.51166963,45.45323046,39.84368405,30.11641792,37.78088133,37.301501949999995,8.801440023,23.5786171,8.43985475,17.652479200000002,5.634901001,22.723938360000002,21.07240688,16.75632058,33.27499426,3.3675577280000004,3.6133084269999998,33.86592445,32.93226799999999,32.4996397,39.208409890000006,45.40877278,37.94748234,35.76972154,36.69695216,55.90793461,17.257576919999998,33.4202208,38.78567615,14.82367204,55.40507864,39.84364475,33.4359116
Bullet,66.17010169,52.83731455,50.59873339,34.67056603,47.278468350000004,59.4136771,56.5245714,35.93766369,34.91429632,50.064385970000004,53.5658293,49.82172414,36.237734839999995,34.23032557,49.15314174,56.450811869999995,57.7438223,48.0235663,65.82206574,57.61633405,11.27500799,9.829257483,7.20044897,44.21228368,40.0928846,34.46550185,55.494112269999995,43.551057719999996,18.57629153,35.775650289999994,34.449101799999994,45.4211599,39.67197401,37.97773151,48.37942836,46.993725639999994,46.343182139999996,4.394300931,65.25576206,51.95625391,48.46790139,26.260759750000002,30.24183657,24.292093570000002,47.51022601,9.178212272000001,53.00880152,59.843100559999996,57.61631502,47.21766536
Bursinel,52.87512321,47.17058325,45.000375760000004,27.23505756,43.91375045,63.06540727,9.653352748,26.1165769,25.791477869999998,44.40853028,48.02542208,6.897980571,26.42083999,26.481249599999998,2.0854939100000003,9.595051382,47.70654292,44.29070321,52.62091479,47.75606302,36.51435715,45.10842389,44.197467960000004,3.2566763780000003,32.64838947,17.391348,8.81457534,4.0607901769999994,29.27675726,18.998099569999997,26.052604640000002,42.18524275,8.41776073,10.57196971,42.526532429999996,41.687458830000004,41.297913890000004,44.45839688,52.678762410000004,46.46065283,44.51978089,45.6802405,64.53804932,24.52822926,42.147581169999995,46.0403608,6.056025518,64.24825221,47.75602266,42.19293325
Bursins,54.52878545,48.59513828,46.39495438,28.17922123,45.22380484,64.38907642,9.87747132,27.12522451,26.73808442,45.79647735,49.45652903,5.534728088,27.447936470000002,27.39391028,2.783386429,9.80598779,49.251766190000005,45.618358719999996,54.27135173,49.29740101,36.195356079999996,44.993354120000006,43.96634286,2.456251206,33.841151579999995,18.04921252,8.888117515,4.719082052,29.05167511,17.45559985,26.97399901,43.46094226,8.858192881999999,11.02279011,43.89187081,43.02147418,42.616537900000004,43.83973727,54.31727087,47.87159293,45.85766463,46.212438309999996,64.84985766,24.53870573,43.49131519,45.90106685,6.364735498,65.56053630999999,49.2973608,43.526721810000005
Burtigny,57.22878739,50.97362142,48.73266923,29.91843655,47.44129782,66.60790252000001,10.80787641,28.962276669999998,28.48898042,48.125353849999996,51.843627139999995,4.061001247,29.30945913,29.09229359,5.151062853,10.72168162,51.80171286,47.860728040000005,56.96693278,51.84182192,35.94151753,45.03349841,43.82253602,3.563134039,35.91320245,19.47409363,9.666222557,6.765436827,28.99706973,15.15013977,28.68740988,45.631412989999994,10.273255370000001,12.34067372,46.19067521,45.27656728,44.85013736,43.05838687,56.99615943,50.23123598,48.114476589999995,47.26665384,65.52274072,24.904152999999997,45.759686529999996,45.89921545,7.707984908,67.76174216,51.841781940000004,45.78076666
Bussigny,41.518671690000005,31.140023539999998,28.63993201,7.15033952,26.32191704,44.74100613,31.84258112,7.246173254,6.180143248,27.98999523,32.0416695,28.39084142,7.700475365,6.208063332,24.55495857,31.803640090000002,34.01661467,26.9282768,41.189485090000005,33.97450894,20.00327741,25.66004287,25.84171542,21.08138829,14.71571273,5.193666889,31.19739054,18.54837037,13.47285583,26.146247210000002,6.017929819,24.246388839999998,14.3188815,12.16870003,25.91354386,24.65776105,24.06946133,30.249392489999998,40.895288009999994,30.25285211,27.293059590000002,23.12479855,42.32503432,8.063341951,25.22486492,26.73560784,28.3657589,45.74862123,33.97447569,25.11004174
Bussy-sur-Moudon,43.575050219999994,29.75496759,27.94295782,22.11761385,24.59544475,33.95755003,56.51596196,23.68037238,23.32613563,27.551595130000003,30.315397389999998,52.69179819,23.6512411,22.44393574,49.20290647,56.47728247,35.26054403,25.289226900000003,43.23819921,35.094738,21.62485033,15.69626211,18.553184140000003,45.468752280000004,22.63077233,29.86677035,55.86723858,43.14577672,23.46656576,45.98364348,22.8826572,23.2221992,38.83743665,36.66836781000001,26.374416420000003,25.17114683,24.61587003,28.24175838,42.54497896,28.98246502,25.704384580000003,1.908009318,18.12732271,24.65211289,25.55521708,16.3557703,53.03622801,34.349576240000005,35.09472924,25.210268380000002
Château-d'Oex,21.83875863,16.925776570000004,18.748810130000003,38.36145772,19.68083747,0.6591223813,70.29666405,38.85557376,39.62874495,19.29137809,16.20378005,70.40774911999999,38.439807439999996,39.302199269999996,64.9741992,70.30612611,19.198202730000002,19.273013210000002,21.70175958,19.03145369,54.305197379999996,50.24291229,52.98961827,63.569344629999996,31.38161401,48.954040809999995,70.22379354,60.36927583,52.99523361,71.46883115,39.60415674,21.53336994,57.23620297,55.507260929999994,21.06846004,21.87258862,22.27681879,62.49679846,20.886754250000003,17.45681888,19.03969163,33.818447809999995,41.50294231,50.8396501,21.41343,50.95188271,67.72850224,1.23402286,19.03148937,21.367143929999997
Chéserex,62.02607924,57.61417999,55.55414875,38.51266167,54.707396630000005,73.77695908,5.375354568,37.36805676,37.06927352,54.985716350000004,58.441806559999996,6.088357868,37.6612641,37.76705961,9.491846801,5.301884738,57.621423199999995,55.03919599,61.80098249,57.69119463,45.928732000000004,55.064945570000006,53.8310504,12.85580226,43.704466860000004,28.61665809,4.689610273,15.22571185,39.026255060000004,22.6631344,37.33681309000001,53.062593220000004,19.46232367,21.62875673,53.17927898,52.4289793,52.079683360000004,52.72549757,61.95543395,56.95445873,55.24075904,56.819479120000004,75.38779217,34.88068955,52.86175611,55.92803984,6.5933823899999995,74.98804134,57.691153729999996,52.93311852
Chêne-Pâquier,53.475338519999994,39.65816733,37.81715833,28.99550741,34.457517419999995,43.01429315,60.49426729,30.569404549999998,29.937177629999997,37.41156684,40.222779759999995,55.53738042,30.659622459999998,29.05681597,52.95898416,60.4423205,45.14293268,35.15938526,53.13776853,44.97929214,18.44100514,9.244850819,12.202931399999999,48.65797988,31.25365013,34.35024284,59.69517275,46.84429427,23.24489314,45.82484702,29.448749810000002,33.01629129,42.4922063,40.37952162,36.168078699999995,34.92782174,34.35177096,21.54342202,52.44828578,38.880135190000004,35.578826549999995,11.49427446,14.65008043,26.57955773,35.33516221,9.285247084,56.91323584,43.26758368,44.979282700000006,34.99475484
Chamblon,59.012710489999996,45.631572659999996,43.40765697,28.285088199999997,40.0786494,52.36038833,53.55258207,29.64760074,28.68619768,42.87912447,46.35482436,47.506231529999994,29.909145990000003,27.94114271,46.02255694,53.48684211,50.57827179,40.823314919999994,58.66490741,50.44806683,7.724027414999999,3.172253452,0.252160868,41.266508529999996,33.241654090000004,29.576387460000003,52.60479863,40.12356109,14.67903165,35.393127330000006,28.20391578,38.237747170000006,35.979040309999995,34.0832766,41.21714551,39.83695687,39.189370419999996,9.655335573,58.08886825,44.753540029999996,41.26740287,19.209522550000003,26.33932115,19.815337019999998,40.347633370000004,3.179634256,49.96958902,52.82615641,50.4480484,40.05091779
Champagne,62.77646388,49.08763576,47.03895817,34.162983679999996,43.66051257,53.74986441,60.658320890000006,35.61461871,34.7317889,46.56644958,49.733867059999994,54.5757486,35.82979808,33.93326254,53.127582419999996,60.59257497,54.34435361,44.39193204,62.43210999,54.19662988,14.735293069999999,6.683472522,6.861701231,48.37078402,38.29725236,36.43645804,59.70992211,47.2207336,21.78451776,42.000355369999994,34.23871141,41.99352119,43.0613238,41.147388359999994,45.09038518,43.76085172,43.13905221,12.42931405,61.79574649,48.25376391,44.82834957,21.175315259999998,22.1250016,26.84664742,44.22861651,5.581731756,57.07520794,54.05023919,54.1966158,43.907739459999995
Champtauroz,51.93781928000001,38.114901530000004,36.32971311,28.50644946,32.98554074,41.130194,60.762743,30.08834443,29.516870599999997,35.94175312,38.65817103,56.02049497,30.15072941,28.629752229999998,53.25566515,60.71341627,43.64257533,33.67758597,51.602276700000004,43.47550359,19.73951734,10.89653161,13.90204026,49.0552531,30.320365570000003,34.42279215,59.99278472,47.134466249999996,24.10380778,46.821360840000004,29.03531583,31.606513579999998,42.77493283,40.641754150000004,34.759361389999995,33.54573949,32.983322959999995,23.36369013,50.901480649999996,37.35249485,34.091403129999996,10.101760550000002,13.72062254,27.08718524,33.93664443,11.038975319999999,57.19491706,41.36962413,43.47549526,33.592769849999996
Champvent,60.87787383,47.60853935,45.34562633,29.409663769999998,42.040565369999996,54.70668455,53.01699845,30.70646793,29.70125441,44.80372335,48.34911159,46.71443386,30.99518648,28.997122729999997,45.53395586,52.94806291,52.460084300000005,42.78609401,60.52971697,52.33508552999999,6.97178338,5.669256583,2.6351058,40.6938427,34.74592181,29.82018763,52.03589831,39.739187969999996,14.32244498,33.93379449,29.22991816,40.160141710000005,35.6925412,33.87694949,43.095606,41.705850149999996,41.053240689999996,7.190812661,59.97162338,46.721719449999995,43.23067601,21.58646967,28.55351199,19.8002313,42.22698923,5.531900984,49.45349684,55.19205739,52.33506594,41.938244319999995
Chardonne,21.74827881,8.976364213,6.495516835,15.36914679,3.8210007719999997,22.812492470000002,47.66744702,15.65478558,16.52065355,5.8793752480000006,9.840439708,47.196278899999996,15.221964470000001,16.31790763,41.90716549,47.667357470000006,13.335246499999998,4.432456048,21.40018148,13.215135539999999,35.80270948,35.33722709,37.34049941,40.267653810000006,8.061267232999999,25.71531135,47.48066749,37.090970240000004,32.4168767,48.54694989,16.56488499,1.812548511,33.89170805,32.16621324,3.98633352,2.583461522,1.925331154,45.572945829999995,20.8440533,8.056280443,4.8150328380000005,21.15326748,38.71969483,29.02606299,3.128175196,36.33393982,44.876164700000004,23.94495967,13.215114719999999,2.87940411
Chavannes-de-Bogis,62.10626644,59.116647470000004,57.22628758,41.948426659999996,56.74648288,75.54143615,6.157376513999999,40.66235862,40.5222457,56.69645843,59.90039556,12.19516821,40.90278317,41.29019605,13.53355963,6.1883017140000005,58.50132943,57.00275204,61.9101353,58.59206552,51.62934817,60.52170011,59.452605819999995,17.97049393,46.35122932,32.78203559,6.801451377999999,19.65486635,44.554847020000004,29.13420154,40.84578157,55.2593817,24.01510455,26.15836048,55.01757069999999,54.408880870000004,54.12674739,58.81704819,62.151430229999995,58.530298349999995,57.15950825,61.08923001,80.1167636,40.05279847,54.79495407,61.42425438,9.622092489,76.79133827999999,58.59202453,54.90547482
Chavannes-des-Bois,64.26109256,61.89058167,60.071197870000006,45.40013727,59.72753033,78.37692473,9.766764237,44.082227950000004,43.982460229999994,59.55759418,62.65477698,15.83467648,44.30816308,44.765243410000004,17.247722969999998,9.809435107999999,61.02509493,59.95595486,64.0792046,61.12433343,55.380097070000005,64.27774054,63.20763641,21.72654605,49.5680235,36.41435036,10.510389230000001,23.36714609,48.311148800000005,32.50655599,44.3186819,58.30017689,27.725710149999998,29.86082154,57.93145212,57.37600873,57.11866477,62.5071881,64.35984294000001,61.33440892,60.09601184,64.69924914,83.80001411,43.80004218,57.74405906,65.18075356,13.30744842,79.63943436,61.12429255,57.86830643
Chavannes-le-Chêne,53.89027094,40.06782542,38.26813514,29.88530237,34.91898713,43.03173132,61.51111324,31.46190962,30.844765980000002,37.8749549,40.61570384,56.561019800000004,31.54480968,29.96240633,53.97721953,61.459323409999996,45.5852702,35.61404328,53.55424801,45.419105470000005,19.36628115,10.03545351,12.94619314,49.68023812,31.998499489999997,35.34772836,60.71365721,47.86192804,24.25245465,46.80920582,30.35782316,33.51931693,43.50918106,41.39506789,36.6723546,35.44884387,34.88115957,22.14882807,52.855957860000004,39.30167499,36.02954146,11.99490452,13.68174144,27.60315957,35.84585637,9.996198217,57.93075787,43.25426459,45.41909685,35.50316885
Chavannes-le-Veyron,51.61947517,41.06395312,38.55349233,17.11957633,36.06260546,53.93928452,31.02248349,17.3495226,16.268949459999998,37.90522461,41.96048376,25.28995281,17.80287154,16.204771790000002,23.488711159999998,30.95750184,44.10500554,36.703416250000004,51.29106697,44.05965541,15.142873439999999,23.79816119,22.77741012,18.76453085,24.70600799,10.06609555,30.086273249999998,17.629480400000002,7.855129475,17.54892771,16.068317359999998,33.95966847,13.613757739999999,11.9109051,35.83485815,34.539194089999995,33.92988017,23.93484164,51.00058189,40.164604180000005,37.0873351,27.80622595,44.689942710000004,4.252204538,35.11234964,24.69302978,27.43691788,54.870145889999996,44.05962257,34.973691599999995
Chavannes-près-Renens,38.85065813000001,28.72705028,26.241114959999997,4.939672524,24.06019495,42.72686289,31.934473529999998,4.686389076999999,3.723378571,25.591521710000002,29.630957719999998,29.15362089,5.141003896,4.005294488,24.87929709,31.90326625,31.43009188,24.63962597,38.52322986,31.393541829999997,22.34239111,27.36957122,27.781853780000002,21.85088142,12.306411829999998,5.911781931,31.3794509,19.06751969,16.05531923,28.30611877,3.6971491000000003,22.01443453,15.06143779,13.00595831,23.51599928,22.297582419999998,21.72860542,32.66747857,38.24193222,27.85157801,24.98925423,23.16214005,42.76287171,10.770382040000001,22.85764304,28.46166415,28.55566707,43.769466630000004,31.39350793,22.76235125
Chavannes-sur-Moudon,40.460618679999996,26.651232779999997,24.79233679,19.69472866,21.43407795,31.70221014,54.70953322,21.22532365,20.9762732,24.38889055,27.23336112,51.26181504,21.15466219,20.11082527,47.50769149,54.675144800000005,32.11845631,22.13474266,40.1221427,31.95520704,22.69172627,17.93399118,20.63183438,43.98222807,19.61399976,28.14153882,54.110628299999995,41.51559522,23.52466896,45.57574486,20.557607049999998,20.02678121,37.264256,35.102207889999995,23.17975006,21.96690525,21.40780685,30.16181069,39.43889482,25.86437216,22.553990969999997,1.5730331839999998,20.77366491,23.940688350000002,22.35643572,18.704167010000003,51.279495600000004,32.18213854,31.95519744,22.01261736
Chavornay,53.66821103,40.85632123,38.47599424,21.00484233,35.29334626,49.85854036,45.6484654,22.2343859,21.198775649999998,37.893481290000004,41.654447760000004,39.93181403,22.54522756,20.53060477,38.09065785000001,45.58602193,45.34746659,36.03297466,53.32061655,45.23956341,3.823215142,9.113541182,8.437370305,33.438026550000004,26.84846979,21.369254,44.73658001,32.11557424,6.995081148000001,29.37904394,20.7377865,33.29599742,27.90850138,25.966507290000003,36.050438979999996,34.6452189,33.98410664,13.729144739999999,52.819192369999996,39.94589091,36.47413157,18.03197212,31.0880128,11.6509912,35.19402658,10.02898899,42.05426283,50.50680008,45.23954028,34.93433675
Cheseaux-Noréaz,57.173559950000005,43.53965816,41.446871,28.57995572,38.07360527,48.96714027,56.60002053,30.05795539,29.209783520000002,40.96151458,44.20626573,50.950722090000006,30.25554409,28.39284138,49.034339339999995,56.5393617,48.732975489999994,38.80935566,56.82818598,48.58874995,11.87205391,2.031765905,4.692894548,44.430983919999996,32.55883539,31.56488531,55.706067280000006,43.01483407,17.98945988,39.70670848,28.714277669999998,36.36696565,38.75476683,36.75336937,39.4464504,38.10593658,37.47880068,14.03746377,56.20435705,42.69373824,39.24830534,15.962703090000002,21.489808110000002,22.452695029999997,38.58201634,1.72932618,53.00301713,49.347649149999995,48.58873494,38.265077989999995
Cheseaux-sur-Lausanne,41.38643435,29.754795010000002,27.24931695,7.18037623,24.50059456,41.941703079999996,37.21372498,8.313592962000001,7.264998098,26.61263705,30.63137951,33.498107669999996,8.642783221,6.620629706,29.87830887,37.17328793,33.404632,25.18063183,41.045233849999995,33.33101152,17.011929629999997,21.10881734,21.70022785,26.22381345,13.97821675,10.56884616,36.54911878,23.82619596,11.91127649,29.40308795,6.807704607,22.38862281,19.53426338,17.36689347,24.5843434,23.22352018,22.58330932,27.40780066,40.648089590000005,28.83841546,25.587832709999997,17.824583529999998,36.92311279,8.320937912,23.7999706,22.20723739,33.71919247,42.854854270000004,33.33098251,23.616970549999998
Chessel,7.264627545000001,9.006834444,10.0791148,27.49772649,13.30648153,22.44365419,51.20146588,27.0370699,28.145356349999997,10.371419739999999,8.926393942999999,53.0955279,26.588954140000002,28.340799309999998,47.229388310000004,51.230101909999995,3.696330589,12.65471998,6.939013004,3.898685695,50.39158188,50.55861836,52.48878117,47.1603675,20.251477180000002,35.78505311999999,51.37503127,43.90585722,46.1359306,58.686809950000004,28.40236605,14.64760911,41.8911022,40.71846258,11.498964970000001,12.78032155,13.38949601,60.4258687,6.716215955,9.472648371,12.27106222,36.17191269,52.260694900000004,41.862804510000004,12.34230313,51.56491638,49.22644845000001,23.75010829,3.898662185,12.67735419
Chevilly,52.86086926,41.478670830000006,38.97183721,18.14868766,36.21741025,53.266333769999996,35.64191021,18.762204559999997,17.627417349999998,38.33395904,42.356362350000005,29.73165406,19.19058526,17.3315536,28.120040969999998,35.57582735,45.01862535,36.90145898,52.52371875,44.952951240000004,10.49813102,19.28856625,18.15714723,23.356555059999998,25.50944845,13.585228800000001,34.692887410000004,22.27682148,3.250294712,20.16387933,17.314271570000002,34.10641534,18.24171034,16.48364798,36.29995796,34.94430154,34.30595429,19.57942466,52.16468221,40.562814859999996,37.31043734,24.98166006,40.79032836,3.870443226,35.52093284,20.1511645,32.0613157,54.114632969999995,44.95292108,35.34082996
